1.0219981144e-04	5.6821777606e+00	8.4055968794e-05
1.0221628559e-04	5.6821777606e+00	8.4069518242e-05
1.0223276240e-04	5.6821777606e+00	8.4083069874e-05
1.0224924187e-04	5.6821777606e+00	8.4096623691e-05
1.0226572399e-04	5.6821777606e+00	8.4110179693e-05
1.0228220877e-04	5.6821777606e+00	8.4123737879e-05
1.0229869621e-04	5.6821777606e+00	8.4137298251e-05
1.0231518631e-04	5.6821777606e+00	8.4150860809e-05
1.0233167906e-04	5.6821777606e+00	8.4164425554e-05
1.0234817447e-04	5.6821777606e+00	8.4177992485e-05
1.0236467254e-04	5.6821777606e+00	8.4191561602e-05
1.0238117327e-04	5.6821777606e+00	8.4205132908e-05
1.0239767667e-04	5.6821777606e+00	8.4218706400e-05
1.0241418272e-04	5.6821777606e+00	8.4232282081e-05
1.0243069143e-04	5.6821777606e+00	8.4245859950e-05
1.0244720280e-04	5.6821777606e+00	8.4259440008e-05
1.0246371683e-04	5.6821777606e+00	8.4273022255e-05
1.0248023353e-04	5.6821777606e+00	8.4286606691e-05
1.0249675289e-04	5.6821777606e+00	8.4300193317e-05
1.0251327491e-04	5.6821777606e+00	8.4313782133e-05
1.0252979959e-04	5.6821777606e+00	8.4327373139e-05
1.0254632694e-04	5.6821777606e+00	8.4340966337e-05
1.0256285696e-04	5.6821777606e+00	8.4354561725e-05
1.0257938963e-04	5.6821777606e+00	8.4368159305e-05
1.0259592497e-04	5.6821777606e+00	8.4381759077e-05
1.0261246298e-04	5.6821777606e+00	8.4395361041e-05
1.0262900366e-04	5.6821777606e+00	8.4408965198e-05
1.0264554700e-04	5.6821777606e+00	8.4422571547e-05
1.0266209300e-04	5.6821777606e+00	8.4436180090e-05
1.0267864167e-04	5.6821777606e+00	8.4449790826e-05
1.0269519302e-04	5.6821777606e+00	8.4463403757e-05
1.0271174703e-04	5.6821777606e+00	8.4477018882e-05
1.0272830370e-04	5.6821777606e+00	8.4490636201e-05
1.0274486305e-04	5.6821777607e+00	8.4504255716e-05
1.0276142506e-04	5.6821777607e+00	8.4517877426e-05
1.0277798975e-04	5.6821777607e+00	8.4531501332e-05
1.0279455711e-04	5.6821777607e+00	8.4545127433e-05
1.0281112713e-04	5.6821777607e+00	8.4558755732e-05
1.0282769983e-04	5.6821777607e+00	8.4572386227e-05
1.0284427520e-04	5.6821777607e+00	8.4586018919e-05
1.0286085324e-04	5.6821777607e+00	8.4599653809e-05
1.0287743395e-04	5.6821777607e+00	8.4613290897e-05
1.0289401734e-04	5.6821777607e+00	8.4626930183e-05
1.0291060339e-04	5.6821777607e+00	8.4640571667e-05
1.0292719213e-04	5.6821777607e+00	8.4654215351e-05
1.0294378353e-04	5.6821777607e+00	8.4667861234e-05
1.0296037761e-04	5.6821777607e+00	8.4681509316e-05
1.0297697437e-04	5.6821777607e+00	8.4695159599e-05
1.0299357380e-04	5.6821777607e+00	8.4708812081e-05
1.0301017591e-04	5.6821777607e+00	8.4722466765e-05
1.0302678069e-04	5.6821777607e+00	8.4736123650e-05
1.0304338815e-04	5.6821777607e+00	8.4749782736e-05
1.0305999829e-04	5.6821777607e+00	8.4763444023e-05
1.0307661110e-04	5.6821777607e+00	8.4777107513e-05
1.0309322659e-04	5.6821777607e+00	8.4790773206e-05
1.0310984476e-04	5.6821777607e+00	8.4804441101e-05
1.0312646561e-04	5.6821777607e+00	8.4818111200e-05
1.0314308914e-04	5.6821777607e+00	8.4831783502e-05
1.0315971535e-04	5.6821777607e+00	8.4845458008e-05
1.0317634424e-04	5.6821777607e+00	8.4859134718e-05
1.0319297580e-04	5.6821777607e+00	8.4872813633e-05
1.0320961005e-04	5.6821777607e+00	8.4886494753e-05
1.0322624698e-04	5.6821777607e+00	8.4900178078e-05
1.0324288660e-04	5.6821777607e+00	8.4913863609e-05
1.0325952889e-04	5.6821777607e+00	8.4927551346e-05
1.0327617387e-04	5.6821777607e+00	8.4941241289e-05
1.0329282153e-04	5.6821777607e+00	8.4954933439e-05
1.0330947187e-04	5.6821777607e+00	8.4968627797e-05
1.0332612490e-04	5.6821777607e+00	8.4982324361e-05
1.0334278061e-04	5.6821777607e+00	8.4996023134e-05
1.0335943901e-04	5.6821777607e+00	8.5009724114e-05
1.0337610009e-04	5.6821777607e+00	8.5023427304e-05
1.0339276386e-04	5.6821777607e+00	8.5037132702e-05
1.0340943032e-04	5.6821777607e+00	8.5050840309e-05
1.0342609946e-04	5.6821777607e+00	8.5064550126e-05
1.0344277129e-04	5.6821777607e+00	8.5078262153e-05
1.0345944580e-04	5.6821777607e+00	8.5091976390e-05
1.0347612300e-04	5.6821777607e+00	8.5105692838e-05
1.0349280290e-04	5.6821777607e+00	8.5119411497e-05
1.0350948548e-04	5.6821777607e+00	8.5133132368e-05
1.0352617074e-04	5.6821777607e+00	8.5146855450e-05
1.0354285870e-04	5.6821777607e+00	8.5160580744e-05
