2.981550000000e+00	3.348420235764e-02	7.136218173756e-04	-8.983437276039e+01	4.176172604367e-01	-2.910874630619e+01
3.295120000000e+00	6.545161821539e-02	3.654167557208e-04	-9.938427250920e+00	4.204942739932e-01	-5.500923442064e+01
3.641670000000e+00	5.991321984306e-02	1.670451522809e-04	8.967522361510e+00	4.104592221214e-01	-3.178531423619e+02
4.024670000000e+00	5.462589732837e-02	3.659002886252e-04	-8.005919625215e+00	4.070757994436e-01	-6.878034195340e+01
4.447940000000e+00	2.313190162474e-02	3.338979673177e-04	-1.319045052711e+02	4.030020407613e-01	-8.416809884618e+01
4.915740000000e+00	4.038129215675e-02	1.722841992307e-04	2.468133076471e+01	4.007040612842e-01	2.435626838499e+02
5.432730000000e+00	2.290535555906e-02	2.327583491516e-04	1.036800447701e+02	4.041336535306e-01	1.607075223379e+02
6.004100000000e+00	2.621251739075e-02	1.780264832703e-04	5.135165470756e+01	3.947227771545e-01	-1.380704188109e+02
6.635550000000e+00	1.522708709168e-02	1.353802217691e-04	-1.320025742481e+02	3.966879923226e-01	-2.035444640845e+02
7.333420000000e+00	1.771205669785e-02	1.953043587876e-04	-3.909929784768e+01	4.027252993012e-01	2.690184000134e+01
8.104680000000e+00	7.649015415964e-03	9.649758655821e-05	-1.905049831339e+02	3.758343705257e-01	-4.271631694589e+02
8.957060000000e+00	9.158569635135e-03	1.345415778252e-05	9.186713399493e+00	3.736667811550e-01	-3.214202206846e+03
9.899080000000e+00	5.423376042607e-03	3.810045420974e-05	-6.803671321386e+01	3.836006506193e-01	9.518814146884e+02
1.094020000000e+01	2.803930007571e-03	4.440121644444e-06	1.053230460214e+02	3.799999777615e-01	3.650285463482e+03
1.209080000000e+01	1.609018855756e-03	2.829161080090e-05	-8.359621856405e+01	3.776626731727e-01	1.433354557519e+03
1.336240000000e+01	7.472484220905e-04	9.108032274360e-05	-7.082677372063e+01	3.753685960207e-01	2.709535540040e+02
1.476770000000e+01	2.386682583125e-04	6.335089966808e-05	1.581341695672e+02	3.700468662801e-01	-4.256812564872e+02
1.632080000000e+01	5.000566059097e-05	5.432919094189e-05	-4.269190951592e+02	3.701519119344e-01	-4.723339532725e+02
1.803730000000e+01	2.026006288762e-05	2.357552594549e-05	1.924655586790e+02	3.735403709250e-01	1.166957158158e+03
1.993430000000e+01	6.502352593677e-06	5.474117309348e-05	-1.430248545105e+02	3.744552809271e-01	2.176050534655e+02
2.203080000000e+01	3.872380715087e-06	3.659862962502e-05	2.855804538161e+01	3.613148873308e-01	-1.514505840168e+02
2.434780000000e+01	3.501740579078e-06	2.800672347184e-05	-1.070100936941e+00	3.583025230718e-01	-9.743777908643e+02
2.690850000000e+01	3.542175142254e-06	4.183280249078e-05	3.359623278363e+00	3.579092175654e-01	3.069073695960e+02
2.973850000000e+01	3.407289798230e-06	3.426393978664e-05	3.551867887193e+00	3.647887456156e-01	-1.124079220808e+02
3.286610000000e+01	3.210763624385e-06	2.761894957897e-05	3.727522458072e+00	3.603333862324e-01	-2.888914472080e+02
3.632270000000e+01	3.374327924616e-06	1.597875049869e-05	3.505219458813e+00	3.613168524306e-01	-1.497496689696e+03
4.014280000000e+01	3.601057277082e-06	2.448933605905e-05	3.262805150041e+00	3.595282169702e-01	3.784839383839e+01
4.436460000000e+01	3.311922686742e-06	1.729225621585e-07	3.533636588816e+00	3.559890182341e-01	-1.251425117403e+02
4.903050000000e+01	3.608787929955e-06	1.337154203420e-05	3.213334858630e+00	3.580413919739e-01	-1.642311264494e+03
5.418710000000e+01	3.364519574416e-06	1.565776095798e-05	3.453370556591e+00	3.530638951365e-01	1.003684613726e+03
